Employee_ID,First_Name,Last_Name,Department,Job_Level,Gender,Race,Hire_Date,Status,Exit_Date,Reason
12009,Jessica,Oconnor,Finance,Analyst,Female,Other,2025-04-05,Active,2025-06-12,Involuntary
4253,Mark,Fuller,Retail Banking,Analyst,Male,White,2023-04-01,Active,2023-01-01,Voluntary
17546,Michael,Dawson,Compliance,Analyst,Male,Asian,2015-12-31,Active,2023-11-30,Voluntary
22752,Carlos,Mccall,Compliance,Associate,Male,Black,2016-11-15,Active,2025-05-16,Voluntary
11797,Eric,Wilkins,Compliance,Analyst,Male,Other,2021-03-02,Active,2024-10-07,Voluntary
1576,William,Johnson,Risk,Manager,Female,White,2017-06-18,Active,2023-11-05,Voluntary
5306,Jack,Good,Finance,Analyst,Male,Asian,2015-10-14,Active,2023-04-08,Voluntary
4665,Brittany,Thompson,Risk,Analyst,Male,Asian,2022-08-20,Active,2023-06-29,Voluntary
10879,Larry,Lawrence,IT,Manager,Male,Asian,2017-11-14,Active,2024-01-08,Involuntary
22957,Karl,Johnson,Compliance,Analyst,Male,Black,2018-12-22,Active,2023-06-23,Involuntary
23677,Tracy,Baldwin,IT,Analyst,Male,Black,2023-10-12,Terminated,2025-07-22,Involuntary
12811,Vincent,Quinn,HR,Analyst,Male,Asian,2024-07-21,Active,2024-01-15,Involuntary
10289,Paul,Moore,Legal,Manager,Male,Asian,2023-07-20,Active,2023-02-20,Voluntary
21250,Tara,Jones,Risk,Analyst,Male,Black,2021-01-02,Terminated,2025-06-15,Involuntary
13545,Steven,Williams,Compliance,Analyst,Male,Asian,2017-07-18,Terminated,2023-07-16,Involuntary
22179,Sergio,Thornton,Legal,Analyst,Female,Other,2024-07-27,Active,2024-09-24,Involuntary
1681,Kristina,Harris,Operations,Director,Female,Other,2020-07-04,Active,2023-10-26,Retirement
1752,Christine,Walters,Legal,Analyst,Male,White,2024-02-06,Active,2023-05-21,Voluntary
17109,Dana,Castro,Compliance,Associate,Female,Other,2019-08-16,Active,2024-04-14,Involuntary
8359,Sean,Mccullough,Risk,Associate,Male,Black,2024-10-03,Active,2023-02-09,Voluntary
13228,Emily,Anderson,Finance,Manager,Female,White,2020-06-21,Active,2023-05-06,Involuntary
1275,Joy,Shaw,Risk,Manager,Male,Asian,2022-09-29,Active,2024-05-27,Voluntary
18189,Kara,Tucker,Risk,Manager,Male,Hispanic,2023-12-02,Active,2023-01-06,Involuntary
13703,Kimberly,Carter,Legal,Manager,Male,Other,2018-04-28,Active,2023-07-13,Voluntary
23528,Gregory,Walters,Legal,Associate,Male,Hispanic,2023-01-24,Active,2024-06-06,Voluntary
13646,Jason,Patterson,IT,Director,Male,Asian,2020-03-24,Active,2024-10-28,Voluntary
21016,Gerald,Graves,Retail Banking,Associate,Female,Black,2015-12-21,Active,2024-06-20,Involuntary
3341,Catherine,Armstrong,HR,Manager,Male,White,2015-11-30,Terminated,2023-04-08,Voluntary
18395,Brian,Butler,Operations,Associate,Male,Hispanic,2023-03-02,Active,2024-05-21,Voluntary
20286,Raymond,Mejia,Retail Banking,Analyst,Other,White,2024-12-09,Active,2023-12-05,Involuntary
12511,Kim,Mason,HR,Analyst,Male,White,2019-05-15,Active,2025-04-21,Involuntary
20059,Nicole,Ramirez,Compliance,Manager,Female,Black,2017-05-13,Active,2022-10-25,Voluntary
1542,Brett,Jones,Risk,Manager,Male,Other,2022-04-08,Active,2023-04-08,Voluntary
23541,Scott,Branch,Retail Banking,Analyst,Female,Hispanic,2022-01-24,Active,2022-12-28,Voluntary
6956,Sarah,Butler,Operations,Director,Female,White,2016-03-02,Active,2023-07-27,Voluntary
22032,Greg,Perez,Compliance,Analyst,Female,Hispanic,2018-05-18,Terminated,2024-09-17,Voluntary
23268,Bradley,Meadows,Compliance,Manager,Male,Asian,2021-10-05,Active,2024-10-19,Voluntary
11676,Autumn,Richmond,Operations,Associate,Female,Hispanic,2017-09-28,Active,2025-05-24,Voluntary
18176,Kimberly,Anderson,Operations,Analyst,Male,Asian,2023-08-19,Active,2025-05-27,Voluntary
16727,Mary,Neal,Compliance,Manager,Male,White,2019-11-13,Terminated,2023-09-19,Voluntary
22274,Brandi,Patterson,IT,Associate,Female,White,2023-09-24,Active,2023-06-04,Voluntary
13130,Patricia,Mcdaniel,Operations,Analyst,Male,White,2019-01-23,Active,2022-10-19,Voluntary
2339,Carlos,James,Legal,Analyst,Male,Other,2016-09-02,Active,2023-09-03,Voluntary
4419,Dustin,Norton,HR,Manager,Female,White,2021-06-22,Active,2024-08-07,Involuntary
18240,Catherine,Stewart,Risk,Analyst,Female,Other,2015-12-01,Active,2023-02-20,Voluntary
1488,Andrew,Mcbride,Finance,Associate,Female,Other,2016-09-11,Active,2022-12-01,Voluntary
13005,Oscar,Jordan,IT,Associate,Female,White,2019-10-26,Active,2022-09-30,Voluntary
17443,Richard,Green,Retail Banking,Associate,Female,Black,2018-09-02,Active,2024-04-28,Voluntary
11448,Brian,Ramos,HR,Associate,Female,White,2024-06-03,Active,2023-09-14,Involuntary
16429,Christopher,Flores,Finance,Analyst,Female,Black,2023-09-21,Active,2024-03-27,Involuntary
591,Charles,Marquez,Finance,Manager,Male,White,2020-08-17,Active,2024-10-26,Voluntary
6570,Jesus,Brewer,HR,Associate,Female,White,2016-11-17,Active,2024-04-08,Voluntary
15765,Laura,Ramirez,Finance,Manager,Female,Hispanic,2023-12-22,Active,2024-12-31,Voluntary
3851,Katie,Allen,Operations,Analyst,Female,Hispanic,2020-05-08,Terminated,2025-05-20,Voluntary
11356,Brandon,Salazar,HR,Manager,Male,Hispanic,2020-12-27,Active,2024-08-17,Voluntary
6650,Linda,Griffin,Legal,Associate,Female,White,2025-09-11,Active,2024-09-21,Voluntary
20148,Chris,Macdonald,Operations,Analyst,Other,Asian,2023-03-23,Terminated,2025-09-04,Voluntary
6388,Daniel,Dennis,Compliance,Analyst,Female,Asian,2020-10-11,Active,2024-04-03,Voluntary
14580,Laura,Smith,Operations,Associate,Male,White,2020-04-30,Active,2024-09-20,Retirement
9345,Christopher,Bailey,Legal,Analyst,Female,White,2022-08-27,Active,2025-06-12,Voluntary
21702,Kevin,Sosa,Retail Banking,Analyst,Male,White,2021-12-03,Active,2025-03-03,Voluntary
2850,Kyle,Fleming,IT,Analyst,Male,Asian,2017-12-03,Active,2024-05-25,Voluntary
3629,Julia,Gates,Legal,Manager,Male,Black,2019-12-29,Active,2024-10-03,Involuntary
669,Michael,Potter,Retail Banking,Analyst,Female,Black,2020-09-03,Active,2022-10-01,Involuntary
13099,Gina,Barnes,Operations,Associate,Male,Asian,2022-10-27,Active,2022-11-28,Voluntary
16695,Matthew,Richardson,Operations,Associate,Female,Hispanic,2021-02-13,Active,2023-06-25,Involuntary
352,Patricia,Navarro,Finance,Manager,Male,White,2015-11-15,Active,2024-08-02,Voluntary
1136,Christy,Casey,HR,VP,Female,Hispanic,2022-03-15,Active,2024-11-14,Voluntary
15464,Eric,Henderson,HR,Manager,Female,Hispanic,2025-06-22,Active,2023-02-18,Retirement
17835,Jennifer,Wilson,Legal,Analyst,Male,Black,2015-12-24,Active,2024-04-03,Involuntary
5634,Kyle,Reyes,Operations,Associate,Female,Hispanic,2024-08-29,Active,2024-05-02,Voluntary
14825,Amber,Hernandez,Operations,Manager,Female,White,2017-09-01,Active,2024-02-14,Involuntary
7623,Sheri,Kent,Risk,Analyst,Female,Hispanic,2015-10-29,Active,2024-08-23,Voluntary
18606,Tracey,Melton,HR,Associate,Female,Asian,2020-04-25,Active,2024-04-17,Retirement
7756,Patrick,Peters,IT,Associate,Male,Black,2018-11-27,Terminated,2025-06-14,Voluntary
9491,Hannah,Miller,Risk,Associate,Female,Black,2023-11-12,Active,2024-12-29,Voluntary
7833,Ryan,Archer,Finance,Associate,Male,Black,2023-05-21,Active,2023-04-04,Involuntary
14894,Alison,Andrade,Finance,Associate,Male,Hispanic,2023-10-17,Active,2023-12-10,Voluntary
11645,Christopher,Bush,Operations,VP,Male,Other,2021-09-28,Active,2023-08-03,Voluntary
20071,Michael,Palmer,Operations,Analyst,Female,Other,2023-12-15,Active,2023-12-15,Involuntary
18016,Breanna,Dominguez,Finance,Manager,Female,White,2016-12-19,Active,2024-10-11,Involuntary
13626,Paul,Garcia,HR,Analyst,Female,Black,2020-02-09,Active,2024-10-02,Involuntary
18497,Linda,Sherman,Retail Banking,Manager,Female,Asian,2018-09-03,Terminated,2025-07-15,Voluntary
21476,Ann,Fletcher,Operations,Manager,Male,Asian,2018-03-08,Active,2025-02-25,Voluntary
12255,Ashley,Thomas,Risk,Manager,Male,Black,2022-07-12,Active,2024-02-18,Involuntary
11146,Cindy,Hale,Risk,Associate,Female,Other,2015-10-07,Active,2023-02-09,Voluntary
11186,Paul,Lozano,Risk,Associate,Female,Other,2020-02-28,Active,2025-06-20,Voluntary
9359,Francisco,Taylor,Operations,Analyst,Female,Other,2019-11-21,Terminated,2025-04-27,Involuntary
22744,Lauren,Mcfarland,IT,Associate,Female,Black,2015-10-20,Active,2022-09-23,Voluntary
7710,Isabella,Williams,HR,Associate,Other,White,2024-05-07,Terminated,2023-07-15,Voluntary
19558,Lynn,Meza,Operations,Analyst,Female,Hispanic,2018-06-19,Active,2024-01-09,Retirement
16493,Benjamin,Mcgee,Retail Banking,Associate,Male,Asian,2016-11-22,Active,2024-06-02,Voluntary
23599,Anthony,Rojas,Operations,Associate,Male,White,2018-11-20,Active,2024-04-20,Voluntary
8674,Dana,Tucker,Risk,Analyst,Female,Hispanic,2020-11-10,Active,2025-05-27,Voluntary
2037,Kevin,Henderson,IT,Analyst,Female,White,2021-08-17,Active,2023-03-31,Voluntary
13522,Adrian,Bernard,Finance,Analyst,Male,Hispanic,2024-12-16,Active,2024-09-17,Voluntary
5002,Logan,Jackson,Risk,Associate,Female,Other,2017-05-03,Active,2024-06-24,Voluntary
15755,Riley,Rasmussen,Operations,Analyst,Female,White,2022-11-13,Active,2025-04-14,Involuntary
20379,Tristan,Davis,Finance,Associate,Male,White,2021-12-19,Active,2025-07-04,Voluntary
23102,Melissa,Kennedy,Risk,Analyst,Female,Other,2022-03-11,Active,2025-01-21,Retirement
9181,Keith,Brown,Risk,Analyst,Male,Other,2019-01-16,Active,2025-01-14,Voluntary
19064,Nicole,Meyers,Operations,Associate,Male,Other,2023-08-15,Active,2024-06-26,Involuntary
22627,Joseph,Smith,IT,Analyst,Male,Other,2021-01-08,Active,2023-02-06,Voluntary
19878,Crystal,Ray,Legal,Analyst,Male,White,2016-10-14,Active,2024-08-17,Involuntary
10129,Andrew,Reyes,Compliance,Associate,Female,White,2020-01-22,Active,2024-09-17,Voluntary
1687,John,Jackson,Operations,Associate,Male,Other,2022-07-31,Active,2025-07-19,Voluntary
10078,Colton,Smith,HR,Associate,Female,Hispanic,2017-05-26,Active,2024-11-01,Involuntary
14572,Joseph,Figueroa,Finance,Manager,Male,Hispanic,2019-02-01,Active,2025-09-15,Voluntary
13052,April,Mccarty,Retail Banking,Associate,Female,Asian,2018-05-23,Active,2023-09-08,Voluntary
17983,Elizabeth,Walker,HR,Manager,Female,Asian,2024-10-13,Terminated,2024-03-30,Voluntary
22829,Trevor,Mason,Finance,Manager,Female,Other,2024-08-30,Active,2024-10-12,Involuntary
462,Ronald,Mays,Retail Banking,Manager,Male,Asian,2017-11-27,Active,2023-06-07,Voluntary
308,Brandon,Eaton,IT,Director,Male,Asian,2018-04-03,Terminated,2022-12-22,Involuntary
8664,Joseph,Morales,Retail Banking,Analyst,Female,Other,2016-09-23,Active,2023-03-05,Involuntary
375,Justin,Henderson,Finance,Director,Female,Black,2025-08-08,Active,2024-09-29,Voluntary
8238,Carl,Richardson,Compliance,Manager,Male,Asian,2019-02-02,Active,2024-04-13,Voluntary
5344,Michelle,Chavez,Operations,Analyst,Male,Other,2016-03-05,Active,2025-04-08,Voluntary
21907,Edwin,Taylor,Operations,Analyst,Female,Black,2025-05-11,Active,2025-05-29,Involuntary
14313,Timothy,Stone,HR,VP,Female,Black,2022-05-06,Active,2024-08-08,Voluntary
1831,Theresa,Calhoun,IT,Analyst,Female,Asian,2015-10-04,Active,2024-04-09,Involuntary
22861,Toni,Walters,Operations,Director,Male,Black,2019-01-14,Active,2024-11-20,Voluntary
20512,Katherine,Lopez,Risk,Analyst,Female,Black,2024-03-16,Active,2023-05-21,Involuntary
14309,Katherine,Clark,Legal,Analyst,Male,Black,2021-04-30,Active,2024-11-23,Voluntary
19357,Angela,Sparks,Risk,Analyst,Male,Asian,2019-01-19,Active,2023-07-13,Voluntary
18155,Kenneth,Patterson,Risk,Manager,Male,White,2019-11-10,Active,2024-03-17,Voluntary
19086,Brenda,Dominguez,Operations,Manager,Female,Hispanic,2017-03-13,Active,2023-07-15,Voluntary
5194,Cheryl,Delacruz,Operations,Associate,Other,White,2021-05-17,Active,2024-05-03,Voluntary
5552,Kevin,Yoder,Risk,Analyst,Female,White,2021-11-05,Active,2023-11-15,Voluntary
5302,David,Gould,Legal,Associate,Female,Asian,2018-08-23,Active,2024-11-02,Retirement
23511,Anthony,Brooks,Finance,Analyst,Male,White,2022-04-22,Active,2025-04-02,Voluntary
2418,Robin,Duncan,IT,Associate,Male,White,2022-04-12,Active,2025-05-07,Involuntary
8224,Holly,Marquez,Retail Banking,Manager,Male,Black,2023-09-21,Active,2024-07-02,Involuntary
18487,Tommy,Montgomery,Compliance,Manager,Female,Asian,2016-11-05,Active,2024-07-04,Voluntary
23224,Ashley,Reed,IT,Manager,Female,Hispanic,2021-02-24,Active,2025-01-03,Involuntary
18748,Roger,Ellis,Operations,Analyst,Male,White,2021-05-18,Active,2023-02-23,Voluntary
18607,Michael,Armstrong,Legal,Manager,Male,Hispanic,2019-04-27,Active,2025-03-04,Involuntary
9175,Tammy,Gonzales,Finance,VP,Female,White,2022-11-14,Active,2025-05-25,Involuntary
23222,Ronald,Cisneros,Operations,Associate,Male,Other,2025-04-07,Active,2022-10-25,Retirement
26,Alexandra,Bell,Compliance,Analyst,Male,White,2016-03-04,Active,2024-02-01,Voluntary
4555,Eric,Thomas,Finance,Director,Female,Black,2023-06-12,Terminated,2024-07-22,Voluntary
10084,Nicholas,Medina,Compliance,Analyst,Female,Hispanic,2015-12-04,Terminated,2023-10-28,Voluntary
168,Abigail,Lawson,Risk,Manager,Male,Other,2019-03-07,Active,2022-12-11,Voluntary
16083,Grant,Rowe,Legal,Analyst,Male,Hispanic,2022-03-18,Active,2024-03-07,Retirement
3627,Margaret,Lam,Compliance,Associate,Female,Other,2019-10-07,Active,2025-02-25,Voluntary
18392,Victor,Smith,Legal,Manager,Male,Asian,2025-05-30,Active,2023-12-20,Voluntary
18880,James,Moore,Legal,Manager,Male,Asian,2021-04-10,Active,2023-03-06,Involuntary
21088,Dennis,Miller,Finance,Associate,Female,White,2021-02-10,Active,2023-08-29,Involuntary
12257,Devon,Butler,Operations,Associate,Female,White,2018-04-24,Active,2025-03-10,Voluntary
12171,Eric,Morrow,Legal,Associate,Female,Black,2017-10-11,Active,2025-02-28,Retirement
1931,Richard,Phelps,Legal,Analyst,Male,Other,2017-04-15,Active,2023-01-03,Involuntary
14458,Molly,Perkins,Legal,Analyst,Male,Other,2023-03-09,Active,2025-05-07,Involuntary
6919,Christina,Russell,Finance,Associate,Male,Hispanic,2017-02-03,Active,2025-05-15,Voluntary
23030,Aaron,Harding,Compliance,VP,Female,Hispanic,2021-10-12,Active,2023-05-27,Voluntary
16526,Scott,Garrett,Operations,Associate,Female,Hispanic,2021-07-22,Active,2023-02-19,Voluntary
11478,Ashlee,Hicks,IT,Analyst,Male,Other,2022-09-04,Active,2024-11-05,Voluntary
5199,Adam,Rodriguez,IT,Analyst,Female,Black,2021-08-25,Active,2025-06-03,Voluntary
277,Charles,Torres,Finance,Manager,Male,Hispanic,2020-04-08,Terminated,2024-02-20,Involuntary
8219,Sandy,Kennedy,Operations,Manager,Female,Asian,2022-11-21,Active,2025-07-23,Involuntary
21832,Bryan,Brown,Operations,Associate,Male,Black,2019-11-02,Active,2024-02-07,Involuntary
13462,Timothy,Parks,Operations,Analyst,Male,White,2017-01-27,Terminated,2023-04-21,Retirement
14505,Matthew,Rodriguez,IT,Manager,Female,White,2021-08-02,Active,2023-04-04,Involuntary
16070,Autumn,Allen,Retail Banking,Manager,Female,Other,2024-12-07,Active,2022-09-22,Voluntary
21290,Isaac,Robinson,Compliance,Analyst,Male,Other,2021-07-21,Active,2025-03-02,Involuntary
21671,Daniel,Park,Compliance,Analyst,Male,Black,2019-09-06,Active,2025-09-13,Involuntary
19476,Heather,Rodgers,Finance,Analyst,Male,Black,2024-12-17,Active,2025-06-03,Involuntary
23580,Paula,Owen,Finance,Analyst,Female,Other,2024-03-26,Active,2025-08-25,Retirement
4192,David,Perez,Finance,Analyst,Male,White,2016-01-02,Active,2025-05-16,Voluntary
22391,Jessica,Alvarado,Compliance,Associate,Female,White,2019-05-06,Active,2024-10-23,Voluntary
11042,Mark,Walker,Legal,Analyst,Female,Black,2024-07-25,Active,2023-12-27,Voluntary
9991,Lisa,Gibson,Legal,Associate,Female,Hispanic,2023-08-07,Terminated,2024-05-21,Voluntary
12495,Gail,Wells,IT,Analyst,Female,Asian,2019-08-23,Active,2025-01-20,Voluntary
4679,Ann,Duncan,Operations,Analyst,Male,Asian,2022-08-05,Active,2024-07-21,Retirement
16020,Pamela,Baker,IT,Analyst,Female,Other,2015-09-16,Active,2025-01-17,Retirement
6784,Michael,Alvarez,Compliance,Manager,Male,Other,2022-11-11,Active,2025-08-10,Voluntary
22794,Michael,Newton,IT,Analyst,Male,Black,2021-08-24,Active,2022-10-08,Involuntary
725,Jesse,Martin,Finance,Associate,Male,Asian,2022-05-07,Active,2023-02-28,Voluntary
13996,Jessica,Higgins,IT,Analyst,Female,Hispanic,2021-09-21,Active,2024-06-05,Voluntary
20280,Hannah,Baker,Risk,Analyst,Female,White,2016-02-25,Active,2023-12-08,Voluntary
23648,James,Potts,Risk,Associate,Female,Black,2018-07-11,Active,2023-06-09,Involuntary
14307,Sean,Conway,Compliance,Analyst,Male,Black,2022-07-02,Active,2024-12-08,Involuntary
11871,Kristy,Hernandez,Operations,Analyst,Male,Asian,2025-04-21,Active,2024-10-30,Involuntary
22780,Diane,Richardson,IT,Manager,Male,Asian,2023-08-26,Active,2024-07-18,Voluntary
20125,Amy,Meyer,Retail Banking,Associate,Female,Other,2021-03-17,Active,2024-12-01,Retirement
15232,Joshua,Smith,Retail Banking,Associate,Female,Asian,2022-02-27,Active,2024-07-16,Retirement
2727,Carlos,Scott,Legal,Associate,Male,Black,2016-07-05,Active,2023-07-15,Voluntary
14594,Jordan,Johnson,HR,Manager,Male,White,2023-01-07,Active,2024-03-17,Voluntary
15776,Debra,Stewart,IT,Analyst,Female,Other,2025-06-02,Active,2025-05-16,Involuntary
11987,Nicholas,Parrish,Risk,Analyst,Male,Black,2021-07-28,Active,2024-09-08,Involuntary
2240,Daniel,Nichols,Retail Banking,Analyst,Female,Black,2025-01-04,Active,2025-03-21,Voluntary
2387,Andrea,Smith,IT,Manager,Male,Black,2023-12-01,Active,2023-10-26,Voluntary
11702,Amanda,Smith,Risk,Analyst,Female,White,2020-07-12,Active,2024-09-09,Voluntary
9289,Jose,Rice,Finance,Analyst,Male,Black,2023-11-09,Active,2022-10-30,Voluntary
23346,Kelly,Neal,Finance,Manager,Male,Asian,2017-06-18,Active,2024-01-10,Voluntary
21634,Diana,Porter,Risk,Manager,Male,Hispanic,2017-08-16,Active,2024-09-30,Involuntary
15984,Jessica,Garcia,Retail Banking,Analyst,Female,Black,2017-11-23,Active,2025-02-15,Involuntary
2703,Anita,Weaver,Legal,Associate,Male,Asian,2023-08-04,Active,2025-01-23,Voluntary
10584,Lisa,Velasquez,Compliance,Manager,Female,White,2016-08-15,Active,2023-03-01,Involuntary
8297,Kyle,Rivera,Legal,Manager,Female,White,2024-01-22,Active,2022-09-22,Voluntary
3175,Kevin,Davidson,HR,Director,Male,Black,2015-12-18,Active,2025-03-16,Involuntary
3811,David,Smith,Compliance,Analyst,Female,White,2024-09-19,Active,2023-04-02,Voluntary
3519,Justin,Campbell,Operations,Associate,Female,Hispanic,2020-12-12,Active,2025-05-12,Voluntary
17974,Briana,Dawson,HR,VP,Female,Hispanic,2024-10-30,Active,2025-08-13,Voluntary
22353,Cheryl,Mills,Risk,Associate,Female,Other,2017-02-15,Terminated,2023-12-13,Involuntary
7574,Valerie,Baker,Retail Banking,Associate,Male,Other,2025-01-08,Active,2023-01-10,Voluntary
22380,Darrell,Romero,IT,Analyst,Male,Asian,2020-11-30,Active,2023-07-16,Involuntary
12697,Kimberly,Salinas,Finance,Associate,Male,Other,2017-05-28,Active,2023-05-08,Involuntary
17286,Robert,Sanders,Operations,Associate,Male,Asian,2016-12-01,Active,2024-07-21,Voluntary
8413,Mikayla,Allen,HR,Associate,Female,Black,2020-03-19,Active,2023-07-01,Retirement
20351,Kenneth,Allison,Retail Banking,Associate,Female,Other,2017-07-16,Active,2024-10-04,Voluntary
6837,Margaret,Riley,HR,Analyst,Female,White,2016-09-28,Active,2023-04-06,Voluntary
13526,Tristan,Humphrey,Retail Banking,Analyst,Female,Other,2017-12-03,Active,2024-06-05,Involuntary
10929,Michael,Mays,Risk,Associate,Male,Hispanic,2022-09-17,Active,2024-01-17,Voluntary
16079,Madison,Sutton,Operations,Analyst,Female,Asian,2020-09-01,Active,2023-12-19,Voluntary
23426,Maureen,Eaton,IT,Associate,Female,Other,2023-10-16,Active,2023-10-11,Retirement
5466,Samuel,Cole,Operations,Associate,Female,White,2018-07-02,Active,2024-11-05,Retirement
22317,Erin,Rodriguez,Retail Banking,Analyst,Female,Black,2024-08-28,Active,2023-10-12,Involuntary
4178,Shane,Calhoun,HR,Associate,Male,Black,2025-09-06,Active,2023-02-06,Voluntary
23434,Willie,Martinez,IT,Analyst,Female,Asian,2025-07-19,Active,2025-06-13,Voluntary
6830,Dawn,Robinson,Compliance,Associate,Female,White,2017-07-21,Active,2023-07-08,Voluntary
6086,Debra,Reynolds,Operations,Associate,Male,Asian,2018-04-01,Active,2023-02-07,Involuntary
5892,Sergio,Guerrero,Finance,Associate,Female,Other,2023-07-14,Active,2024-11-10,Voluntary
17277,April,Perkins,Risk,Analyst,Female,White,2024-08-06,Active,2023-12-06,Involuntary
5502,Heather,Terry,Risk,Analyst,Male,Black,2020-12-09,Active,2022-11-23,Involuntary
15905,Joseph,Baker,Risk,Analyst,Male,Hispanic,2024-04-27,Terminated,2024-09-24,Voluntary
15170,Patricia,Flores,Operations,Associate,Female,Hispanic,2018-07-27,Active,2024-12-26,Voluntary
5069,Robert,Montoya,Finance,Manager,Male,Black,2016-12-23,Active,2023-09-27,Voluntary
17799,Cody,Banks,Risk,Associate,Female,White,2016-03-11,Active,2023-03-02,Voluntary
5702,William,Johnson,Finance,Analyst,Female,White,2016-04-13,Active,2023-04-17,Involuntary
1514,Robert,Walsh,Finance,Manager,Female,Hispanic,2021-12-30,Active,2023-09-10,Voluntary
21922,Melinda,Bird,Retail Banking,Analyst,Male,Asian,2021-07-23,Active,2022-12-30,Involuntary
2570,Rodney,Galloway,Finance,Associate,Female,Other,2023-08-20,Active,2022-11-12,Voluntary
2818,Robert,Matthews,Risk,Analyst,Female,Asian,2022-01-13,Active,2023-03-05,Retirement
9729,Martha,Smith,Compliance,Manager,Male,Asian,2022-12-08,Active,2023-03-05,Involuntary
10237,Ryan,Wolf,Risk,Manager,Male,White,2019-12-22,Active,2023-08-10,Involuntary
57,Joshua,Ferguson,Legal,Manager,Female,White,2017-04-23,Active,2023-10-05,Voluntary
13206,Gregory,Wilkerson,Legal,Analyst,Male,White,2020-06-19,Active,2025-04-04,Voluntary
8356,Brandon,Randall,Risk,Manager,Male,White,2024-07-22,Active,2023-02-19,Voluntary
7011,Douglas,Kramer,Risk,Manager,Female,White,2024-09-16,Active,2024-04-21,Voluntary
2773,Amy,Chen,Legal,Associate,Female,Black,2025-03-09,Active,2023-04-03,Involuntary
18253,Amy,Rios,IT,Associate,Female,Asian,2024-07-13,Active,2023-09-02,Retirement
6116,Eric,Mosley,HR,Analyst,Male,Black,2019-11-07,Active,2023-06-23,Voluntary
19215,Ryan,Rodriguez,HR,Analyst,Female,Asian,2020-04-08,Active,2025-05-16,Involuntary
22815,Rebecca,Rodriguez,Compliance,Manager,Male,Hispanic,2020-07-09,Active,2024-11-07,Voluntary
2748,Kathryn,Martin,Finance,Associate,Female,Hispanic,2019-09-14,Active,2024-12-23,Retirement
3692,Cassidy,Becker,Operations,Associate,Female,White,2019-06-15,Active,2024-05-24,Voluntary
9681,Steven,Vargas,Risk,Manager,Male,White,2021-11-03,Active,2024-06-18,Voluntary
21435,Anne,Bennett,Operations,Associate,Male,Other,2024-09-19,Active,2024-03-07,Retirement
4910,Sarah,Peterson,Risk,Analyst,Female,Hispanic,2019-05-20,Active,2023-10-08,Involuntary
20041,Deborah,Richmond,IT,Analyst,Female,Asian,2016-12-17,Active,2025-01-21,Voluntary
8394,Bryan,James,Finance,Manager,Female,Hispanic,2022-04-01,Terminated,2024-03-23,Voluntary
20129,Jasmine,Shaw,Risk,Associate,Female,Other,2022-02-27,Active,2024-09-17,Voluntary
15359,Heather,Carter,Risk,Analyst,Male,White,2025-02-04,Active,2023-01-17,Involuntary
3170,Anne,Jacobs,Legal,Manager,Male,Hispanic,2024-05-07,Active,2024-12-21,Involuntary
3080,Randall,Thomas,Risk,Analyst,Female,Black,2025-04-22,Active,2024-03-10,Retirement
14465,Jessica,Adams,Operations,Analyst,Male,Asian,2019-02-08,Active,2025-02-09,Retirement
9007,Julie,Peters,IT,Director,Female,White,2015-11-26,Active,2023-09-25,Voluntary
8005,James,Haynes,HR,Associate,Male,White,2019-01-16,Active,2024-11-15,Voluntary
7633,Mark,Schwartz,Compliance,Director,Male,Hispanic,2020-11-03,Active,2025-08-25,Voluntary
16126,Benjamin,Walker,Risk,Associate,Female,White,2022-06-16,Active,2024-08-17,Voluntary
1861,Meredith,Cunningham,Compliance,Analyst,Male,Hispanic,2022-07-16,Active,2025-08-12,Voluntary
23173,Michael,Williams,Operations,Analyst,Female,Hispanic,2018-01-27,Active,2025-06-06,Involuntary
13026,Trevor,Blackwell,IT,Associate,Male,Black,2015-10-27,Active,2024-08-18,Involuntary
18400,Brian,Tran,IT,Director,Male,Black,2024-05-15,Active,2025-05-20,Involuntary
6428,Austin,Harris,Operations,Analyst,Female,Hispanic,2019-10-12,Active,2023-04-22,Voluntary
11200,Colton,Sanchez,Risk,Analyst,Female,Asian,2017-04-12,Active,2024-11-15,Voluntary
17197,Courtney,Ortiz,Compliance,Manager,Male,Other,2019-10-02,Active,2023-08-13,Voluntary
15938,Jon,Montoya,HR,Analyst,Female,Asian,2020-04-12,Active,2024-09-03,Involuntary
23981,Douglas,Foster,Retail Banking,Associate,Female,Black,2022-10-05,Active,2024-10-10,Involuntary
2215,Bethany,Allen,IT,Analyst,Male,Hispanic,2017-10-03,Active,2022-10-18,Involuntary
22206,Rachel,Parker,Risk,Analyst,Female,Other,2022-05-03,Active,2024-10-07,Voluntary
1581,Susan,Cline,Operations,Analyst,Female,Black,2024-02-19,Active,2022-10-16,Retirement
18608,Scott,Frost,Legal,Associate,Female,Asian,2024-10-31,Active,2022-10-31,Voluntary
20960,Crystal,Johnson,Finance,Manager,Male,White,2017-01-29,Active,2024-12-02,Voluntary
19276,Cheyenne,Burgess,IT,VP,Male,Hispanic,2022-09-08,Terminated,2024-11-03,Voluntary
11833,Amanda,West,Legal,Associate,Male,Black,2023-04-21,Active,2023-07-13,Voluntary
13999,Brian,Graham,Risk,Manager,Female,Asian,2022-03-09,Active,2022-12-22,Voluntary
21484,Tracey,Patterson,Finance,Analyst,Female,White,2024-11-30,Active,2024-07-06,Involuntary
